customer_id,signup_date,country,age,gender,loyalty_tier,acquisition_channel
1612,2021-06-07,US,33,Female,Bronze,Referral
1613,2023-01-04,US,39,Male,Silver,Paid Search
1614,2023-01-29,IN,24,Female,Silver,Paid Search
1615,2021-03-07,DE,19,Male,Silver,Social
1616,2021-07-09,AU,29,Male,Bronze,Social
1617,2023-05-20,IN,34,Female,Gold,Referral
1618,2022-07-10,US,31,Male,Bronze,Organic
1619,2021-05-13,US,22,Male,Bronze,Paid Search
1620,2023-12-22,IN,24,Male,Bronze,Paid Search
1621,2021-10-18,DE,29,Male,Silver,Paid Search
1622,2021-01-05,UK,56,Female,Bronze,Social
1623,2023-10-09,BR,45,Female,Gold,Paid Search
1624,2021-01-19,US,36,Male,Silver,Paid Search
1625,2022-08-29,IN,34,Female,Platinum,Email
1626,2023-12-24,US,47,Male,Bronze,Organic
1627,2022-09-25,UK,35,Female,Bronze,Social
1628,2022-10-03,CA,35,Male,Bronze,Paid Search
1629,2022-03-02,IN,24,Male,Bronze,Organic
1630,2021-05-19,IN,46,Female,Platinum,Paid Search
1631,2022-09-20,US,30,Male,Gold,Organic
1632,2023-09-10,AU,27,Female,Bronze,Paid Search
1633,2021-04-10,UK,35,Male,Bronze,Referral
1634,2023-08-23,CA,52,Male,Gold,Referral
1635,2022-03-31,US,37,Male,Silver,Paid Search
1636,2022-08-11,US,25,Male,Bronze,Email
1637,2021-07-01,IN,32,Male,Gold,Email
1638,2022-11-12,IN,43,Male,Bronze,Paid Search
1639,2021-07-19,IN,42,Female,Bronze,Referral
1640,2021-10-27,US,31,Male,Silver,Email
1641,2023-03-02,IN,18,Male,Bronze,Organic
1642,2021-02-25,IN,36,Female,Bronze,Paid Search
1643,2022-05-05,US,40,Male,Bronze,Paid Search
1644,2022-10-14,DE,38,Female,Bronze,Email
1645,2021-05-25,CA,50,Female,Gold,Organic
1646,2021-11-19,US,52,Male,Bronze,Email
1647,2022-01-12,AU,50,Female,Gold,Email
1648,2022-12-28,AU,27,Male,Bronze,Social
1649,2023-12-06,UK,38,Male,Bronze,Email
1650,2023-07-05,CA,29,Female,Gold,Paid Search
1651,2021-07-27,IN,33,Male,Silver,Organic
1652,2021-01-20,US,40,Female,Bronze,Organic
1653,2021-02-26,US,25,Female,Silver,Paid Search
1654,2022-10-15,US,37,Female,Silver,Organic
1655,2021-06-21,US,22,Female,Bronze,Paid Search
1656,2021-09-11,BR,36,Male,Bronze,Referral
1657,2023-07-17,AU,30,Other,Bronze,Organic
1658,2023-08-15,IN,30,Female,Bronze,Social
1659,2023-07-08,UK,35,Female,Bronze,Paid Search
1660,2021-10-05,AU,38,Male,Platinum,Social
1661,2022-11-10,CA,25,Female,Bronze,Paid Search
1662,2022-10-31,US,38,Female,Platinum,Organic
1663,2021-07-22,AU,33,Female,Bronze,Social
1664,2022-08-30,UK,28,Female,Silver,Referral
1665,2022-07-30,US,38,Female,Bronze,Email
1666,2022-03-10,US,44,Male,Bronze,Organic
1667,2023-04-04,CA,55,Male,Bronze,Email
1668,2023-01-12,US,22,Female,Silver,Email
1669,2022-08-07,BR,47,Male,Bronze,Email
1670,2023-03-06,CA,30,Male,Gold,Organic
1671,2023-04-16,US,38,Other,Silver,Organic
1672,2022-09-13,US,23,Male,Silver,Email
1673,2021-10-21,IN,40,Male,Bronze,Social
1674,2023-04-11,US,28,Female,Bronze,Email
1675,2023-02-25,UK,35,Male,Bronze,Referral
1676,2023-12-13,AU,28,Male,Bronze,Paid Search
1677,2021-06-14,UK,28,Male,Bronze,Paid Search
1678,2022-04-05,IN,27,Female,Silver,Paid Search
1679,2023-10-10,BR,54,Male,Bronze,Organic
1680,2022-07-18,AU,26,Male,Bronze,Social
1681,2023-10-30,BR,44,Male,Silver,Organic
1682,2021-01-14,US,32,Male,Bronze,Referral
1683,2021-02-08,US,28,Female,Silver,Social
1684,2023-05-22,UK,38,Female,Bronze,Paid Search
1685,2022-01-28,US,45,Female,Bronze,Social
1686,2022-07-24,IN,25,Male,Silver,Organic
1687,2022-04-14,BR,58,Male,Bronze,Referral
1688,2022-03-23,AU,53,Male,Gold,Social
1689,2023-10-26,US,35,Male,Bronze,Email
1690,2021-04-14,BR,40,Male,Bronze,Referral
1691,2023-04-26,IN,38,Male,Gold,Organic
1692,2023-09-02,DE,36,Female,Gold,Email
1693,2022-12-21,US,42,Female,Bronze,Social
1694,2022-03-09,US,28,Male,Platinum,Organic
1695,2021-06-25,CA,48,Female,Bronze,Organic
1696,2023-01-18,UK,32,Other,Bronze,Paid Search
1697,2022-05-29,CA,41,Female,Bronze,Email
1698,2021-06-13,US,34,Male,Bronze,Social
1699,2022-01-29,US,28,Female,Bronze,Organic
1700,2023-11-19,US,24,Female,Gold,Paid Search
1701,2021-10-18,DE,32,Female,Bronze,Organic
1702,2021-07-15,UK,33,Female,Bronze,Paid Search
1703,2023-01-17,IN,46,Female,Bronze,Referral
1704,2021-08-07,US,29,Male,Silver,Paid Search
1705,2023-10-05,US,45,Female,Silver,Paid Search
1706,2023-07-30,US,21,Female,Bronze,Referral
1707,2023-12-13,US,29,Female,Bronze,Organic
1708,2023-09-27,AU,45,Female,Bronze,Referral
1709,2021-09-24,US,41,Other,Bronze,Social
1710,2021-08-21,US,36,Female,Gold,Social
1711,2022-01-11,CA,20,Female,Silver,Referral
1712,2022-05-30,AU,43,Male,Silver,Paid Search
1713,2023-08-22,UK,29,Female,Bronze,Referral
1714,2023-03-15,US,40,Male,Silver,Email
1715,2022-12-07,IN,32,Male,Gold,Paid Search
1716,2023-08-20,US,32,Female,Bronze,Referral
1717,2022-12-09,US,30,Male,Bronze,Email
1718,2022-02-20,DE,54,Male,Silver,Organic
1719,2022-03-29,CA,30,Male,Gold,Paid Search
1720,2022-07-21,US,24,Female,Bronze,Paid Search
1721,2021-04-08,CA,40,Male,Bronze,Email
1722,2023-03-24,UK,18,Male,Silver,Paid Search
1723,2022-12-16,IN,26,Female,Silver,Paid Search
1724,2023-03-12,US,49,Male,Bronze,Organic
1725,2022-08-08,AU,33,Male,Gold,Email
1726,2023-05-08,US,30,Female,Silver,Organic
1727,2023-11-06,US,55,Male,Silver,Paid Search
1728,2022-09-17,US,35,Female,Gold,Social
1729,2022-05-02,DE,28,Female,Bronze,Paid Search
1730,2021-04-25,BR,41,Female,Silver,Email
1731,2023-05-03,US,31,Female,Silver,Organic
1732,2023-09-17,US,34,Female,Bronze,Social
1733,2023-02-05,BR,33,Male,Silver,Email
1734,2023-08-06,DE,18,Male,Gold,Referral
1735,2023-08-02,AU,42,Male,Silver,Organic
1736,2023-05-24,DE,57,Male,Bronze,Organic
1737,2022-07-05,CA,18,Female,Bronze,Organic
1738,2021-04-20,IN,49,Male,Silver,Referral
1739,2021-01-04,US,33,Male,Bronze,Paid Search
1740,2021-08-12,UK,28,Male,Silver,Paid Search
1741,2022-04-17,IN,38,Female,Silver,Organic
1742,2023-03-26,IN,42,Female,Silver,Paid Search
1743,2022-05-15,IN,37,Male,Gold,Paid Search
1744,2021-01-26,US,27,Female,Bronze,Email
1745,2021-08-19,UK,32,Female,Bronze,Paid Search
1746,2023-12-09,IN,36,Female,Silver,Social
1747,2023-12-18,CA,38,Female,Platinum,Organic
1748,2022-02-17,US,46,Male,Bronze,Email
1749,2023-06-01,UK,20,Male,Bronze,Organic
1750,2023-02-27,IN,37,Female,Bronze,Organic
1751,2023-10-17,US,34,Female,Silver,Referral
1752,2023-08-30,IN,35,Female,Gold,Social
1753,2022-11-20,IN,44,Female,Bronze,Paid Search
1754,2022-03-09,CA,28,Other,Bronze,Organic
1755,2022-11-18,US,27,Female,Bronze,Referral
1756,2021-12-16,BR,22,Female,Bronze,Paid Search
1757,2022-01-17,US,36,Male,Bronze,Organic
1758,2022-10-29,IN,26,Other,Bronze,Social
1759,2022-09-18,UK,26,Female,Bronze,Email
1760,2022-09-29,US,38,Male,Bronze,Referral
1761,2022-02-26,US,30,Female,Bronze,Paid Search
1762,2022-03-25,US,30,Female,Silver,Referral
1763,2021-01-12,IN,40,Female,Silver,Paid Search
1764,2022-10-21,US,28,Other,Silver,Organic
1765,2022-09-23,AU,39,Male,Silver,Email
1766,2023-10-22,US,46,Female,Bronze,Organic
1767,2022-07-07,BR,29,Female,Silver,Social
1768,2022-05-28,AU,45,Female,Bronze,Organic
1769,2021-03-16,US,25,Female,Bronze,Paid Search
1770,2021-08-04,CA,55,Female,Silver,Social
1771,2022-01-06,AU,40,Male,Bronze,Social
1772,2022-02-18,US,30,Female,Bronze,Organic
1773,2022-02-02,IN,45,Female,Bronze,Paid Search
1774,2022-03-08,CA,26,Female,Bronze,Referral
1775,2023-04-22,CA,19,Male,Bronze,Paid Search
1776,2021-05-24,BR,25,Female,Bronze,Organic
1777,2021-12-30,US,21,Female,Bronze,Paid Search
1778,2021-06-28,US,21,Male,Bronze,Email
1779,2021-12-04,DE,42,Female,Bronze,Email
1780,2023-01-20,US,42,Male,Gold,Paid Search
1781,2021-02-21,UK,29,Female,Bronze,Paid Search
1782,2022-01-07,IN,49,Female,Bronze,Paid Search
1783,2021-01-26,IN,23,Female,Bronze,Referral
1784,2023-11-12,BR,47,Male,Silver,Paid Search
1785,2023-03-08,UK,26,Male,Bronze,Paid Search
1786,2021-09-24,UK,37,Female,Silver,Social
1787,2021-08-06,AU,30,Male,Bronze,Paid Search
1788,2021-04-19,US,34,Female,Platinum,Organic
1789,2022-06-02,DE,37,Male,Bronze,Paid Search
1790,2023-04-06,IN,30,Male,Bronze,Referral
1791,2022-10-02,UK,34,Male,Bronze,Referral
1792,2023-08-23,CA,27,Male,Gold,Email
1793,2022-01-12,BR,22,Male,Bronze,Organic
1794,2021-11-01,IN,18,Female,Platinum,Paid Search
1795,2022-06-08,BR,36,Male,Gold,Paid Search
1796,2021-08-10,US,53,Female,Silver,Organic
1797,2023-12-05,DE,27,Male,Bronze,Paid Search
1798,2021-07-23,BR,42,Female,Silver,Referral
1799,2022-06-09,DE,46,Female,Bronze,Email
1800,2022-07-26,DE,31,Other,Silver,Organic
1801,2021-03-04,BR,28,Male,Bronze,Organic
1802,2022-05-28,US,38,Male,Bronze,Paid Search
1803,2022-05-13,CA,43,Female,Bronze,Email
1804,2021-10-12,UK,43,Female,Bronze,Paid Search
1805,2021-05-21,IN,25,Female,Bronze,Paid Search
1806,2021-02-19,AU,55,Female,Bronze,Paid Search
1807,2021-01-10,IN,33,Female,Gold,Organic
1808,2022-06-12,US,34,Male,Gold,Paid Search
1809,2021-04-09,BR,37,Female,Silver,Organic
1810,2023-11-17,US,46,Male,Silver,Email
1811,2021-09-25,CA,60,Male,Silver,Organic
1812,2022-12-16,BR,36,Male,Platinum,Paid Search
1813,2023-01-08,CA,26,Female,Silver,Paid Search
1814,2022-06-27,UK,38,Male,Silver,Email
1815,2023-08-26,BR,41,Male,Bronze,Email
1816,2021-05-02,IN,30,Male,Bronze,Email
1817,2021-09-14,US,23,Male,Bronze,Email
1818,2021-10-04,CA,48,Male,Gold,Paid Search
1819,2021-05-29,DE,48,Female,Bronze,Referral
1820,2021-11-19,BR,37,Male,Bronze,Organic
1821,2021-12-09,IN,48,Female,Bronze,Social
1822,2023-04-18,US,34,Male,Silver,Email
1823,2021-11-27,US,23,Female,Bronze,Social
1824,2023-08-18,US,46,Female,Bronze,Paid Search
1825,2023-04-27,CA,35,Male,Silver,Paid Search
1826,2023-09-15,IN,57,Female,Silver,Social
1827,2021-04-26,US,18,Female,Bronze,Referral
1828,2023-12-15,US,40,Other,Bronze,Email
1829,2022-11-04,US,24,Male,Bronze,Organic
1830,2023-12-12,IN,45,Female,Bronze,Paid Search
1831,2022-01-24,BR,46,Male,Silver,Email
1832,2023-11-10,AU,27,Male,Gold,Organic
1833,2022-10-07,UK,53,Other,Silver,Paid Search
1834,2021-03-20,IN,18,Female,Silver,Social
1835,2022-03-26,US,40,Male,Bronze,Paid Search
1836,2021-05-31,IN,40,Male,Gold,Organic
1837,2023-10-28,UK,40,Male,Bronze,Organic
1838,2021-11-30,US,45,Female,Bronze,Email
1839,2021-09-01,US,38,Male,Silver,Paid Search
1840,2022-08-29,CA,39,Male,Silver,Paid Search
1841,2022-04-11,DE,24,Other,Bronze,Social
1842,2021-04-17,IN,27,Male,Gold,Email
1843,2023-06-14,UK,32,Female,Bronze,Organic
1844,2023-07-16,IN,46,Other,Bronze,Organic
1845,2023-03-25,US,40,Female,Gold,Organic
1846,2022-11-07,BR,38,Male,Gold,Email
1847,2022-03-17,US,18,Female,Bronze,Organic
1848,2022-08-17,US,21,Female,Bronze,Paid Search
1849,2022-07-25,UK,38,Female,Bronze,Email
1850,2021-07-01,IN,30,Female,Bronze,Social
1851,2021-03-31,UK,33,Female,Bronze,Organic
1852,2021-10-05,BR,44,Female,Silver,Paid Search
1853,2022-05-13,US,36,Male,Silver,Email
1854,2021-06-25,US,20,Male,Silver,Organic
1855,2021-04-27,US,30,Male,Bronze,Email
1856,2023-07-22,US,38,Male,Bronze,Social
1857,2022-02-15,CA,43,Female,Bronze,Paid Search
1858,2022-10-02,IN,28,Female,Bronze,Paid Search
1859,2022-07-28,US,44,Female,Bronze,Email
1860,2023-03-16,DE,18,Other,Silver,Paid Search
1861,2023-03-22,CA,34,Female,Silver,Organic
1862,2021-11-21,AU,19,Male,Silver,Referral
1863,2023-07-18,IN,26,Female,Bronze,Email
1864,2022-02-11,DE,42,Female,Bronze,Organic
1865,2023-07-04,US,30,Female,Silver,Email
1866,2022-03-20,BR,26,Female,Bronze,Referral
1867,2021-05-02,BR,27,Female,Platinum,Organic
1868,2023-04-13,UK,48,Female,Bronze,Paid Search
1869,2021-02-03,DE,43,Male,Bronze,Social
1870,2023-04-26,DE,35,Other,Bronze,Paid Search
1871,2021-02-17,UK,19,Female,Gold,Referral
1872,2021-08-15,IN,18,Male,Bronze,Paid Search
1873,2022-10-23,CA,29,Male,Gold,Referral
1874,2023-10-28,AU,31,Female,Bronze,Paid Search
1875,2022-03-24,CA,62,Female,Bronze,Social
1876,2021-05-13,US,27,Female,Bronze,Social
1877,2021-09-13,IN,32,Female,Bronze,Email
1878,2023-09-09,UK,32,Other,Bronze,Email
1879,2023-03-07,US,26,Male,Silver,Paid Search
1880,2021-04-20,IN,53,Male,Bronze,Paid Search
1881,2022-02-26,US,32,Female,Bronze,Paid Search
1882,2021-10-17,IN,18,Male,Silver,Organic
1883,2021-07-14,US,41,Male,Bronze,Paid Search
1884,2023-07-16,IN,40,Male,Bronze,Referral
1885,2022-11-08,AU,44,Female,Gold,Organic
1886,2021-07-16,US,31,Male,Silver,Organic
1887,2022-12-14,US,22,Female,Silver,Paid Search
1888,2022-03-29,IN,36,Male,Silver,Organic
1889,2021-03-09,UK,36,Male,Bronze,Social
1890,2022-05-08,AU,29,Male,Platinum,Organic
1891,2021-07-22,UK,28,Female,Bronze,Paid Search
1892,2021-09-26,BR,40,Male,Silver,Referral
1893,2023-08-21,US,27,Female,Bronze,Organic
1894,2023-02-17,US,48,Female,Gold,Email
1895,2021-05-27,BR,43,Male,Silver,Paid Search
1896,2023-07-22,US,46,Female,Bronze,Email
1897,2022-09-21,IN,25,Male,Bronze,Referral
1898,2023-08-16,IN,35,Male,Bronze,Organic
1899,2023-03-30,AU,29,Male,Silver,Email
1900,2022-01-07,IN,29,Male,Silver,Paid Search
1901,2022-08-09,BR,52,Male,Silver,Paid Search
1902,2022-08-05,UK,46,Female,Bronze,Social
1903,2023-02-28,US,37,Female,Bronze,Email
1904,2021-09-30,US,50,Male,Bronze,Social
1905,2021-12-31,IN,46,Female,Gold,Social
1906,2021-09-26,US,30,Male,Silver,Social
1907,2021-11-21,US,19,Female,Bronze,Organic
1908,2021-06-26,IN,18,Female,Silver,Email
1909,2021-02-10,UK,23,Male,Bronze,Paid Search
1910,2023-10-27,IN,50,Male,Bronze,Email
1911,2021-03-23,AU,33,Other,Gold,Referral
1912,2023-08-31,US,42,Female,Bronze,Organic
1913,2021-01-04,AU,39,Male,Gold,Organic
1914,2023-05-02,DE,34,Male,Bronze,Referral
1915,2021-12-26,CA,29,Female,Gold,Paid Search
1916,2022-07-21,UK,39,Male,Silver,Email
1917,2021-11-06,US,54,Male,Bronze,Organic
1918,2022-06-22,CA,38,Female,Bronze,Paid Search
1919,2022-05-10,BR,18,Male,Bronze,Paid Search
1920,2022-08-04,CA,18,Female,Silver,Organic
1921,2022-03-07,BR,37,Female,Bronze,Social
1922,2022-08-11,US,31,Female,Bronze,Social
1923,2023-06-23,AU,21,Female,Bronze,Paid Search
1924,2022-04-21,AU,46,Female,Bronze,Organic
1925,2022-01-31,BR,30,Male,Bronze,Organic
1926,2021-05-25,UK,40,Male,Bronze,Paid Search
1927,2022-01-29,BR,45,Female,Bronze,Organic
1928,2021-05-18,UK,20,Male,Bronze,Paid Search
1929,2021-07-19,IN,34,Male,Bronze,Referral
1930,2023-11-09,AU,26,Other,Bronze,Paid Search
1931,2021-04-08,US,41,Male,Silver,Social
1932,2022-06-12,BR,48,Female,Bronze,Organic
1933,2023-07-03,IN,37,Male,Bronze,Organic
1934,2023-11-10,US,38,Male,Silver,Paid Search
1935,2021-06-10,IN,32,Female,Bronze,Referral
1936,2021-06-29,UK,41,Male,Platinum,Organic
1937,2022-02-12,US,25,Female,Silver,Social
1938,2022-08-31,CA,18,Male,Bronze,Email
1939,2023-11-17,IN,42,Male,Bronze,Referral
1940,2021-08-16,DE,40,Male,Bronze,Organic
1941,2021-06-30,US,44,Female,Gold,Organic
1942,2021-10-05,US,40,Female,Bronze,Organic
1943,2023-08-16,US,23,Female,Bronze,Organic
1944,2021-02-02,US,24,Other,Bronze,Email
1945,2022-02-21,CA,45,Female,Bronze,Organic
1946,2021-05-11,IN,24,Female,Bronze,Referral
1947,2021-06-21,CA,33,Male,Bronze,Referral
1948,2023-10-01,CA,25,Female,Gold,Organic
1949,2021-01-02,US,48,Female,Silver,Organic
1950,2021-12-19,BR,21,Male,Bronze,Paid Search
1951,2023-09-30,CA,41,Female,Silver,Paid Search
1952,2022-10-28,US,26,Female,Silver,Social
1953,2021-03-20,UK,41,Male,Bronze,Social
1954,2022-05-25,IN,41,Male,Bronze,Social
1955,2023-11-30,IN,38,Female,Bronze,Paid Search
1956,2022-03-15,IN,49,Male,Bronze,Paid Search
1957,2022-08-02,IN,55,Male,Gold,Email
1958,2022-08-06,IN,18,Male,Bronze,Referral
1959,2022-12-25,IN,33,Male,Bronze,Organic
1960,2021-07-25,IN,29,Female,Bronze,Email
1961,2023-07-09,CA,45,Male,Gold,Organic
1962,2023-12-19,US,46,Female,Silver,Organic
1963,2021-06-06,US,19,Male,Silver,Organic
1964,2023-06-16,IN,35,Female,Bronze,Email
1965,2023-06-14,IN,28,Male,Silver,Paid Search
1966,2023-03-24,UK,41,Female,Bronze,Organic
1967,2022-02-11,UK,46,Female,Bronze,Organic
1968,2022-05-29,US,24,Male,Bronze,Social
1969,2023-07-08,UK,35,Male,Silver,Paid Search
1970,2021-06-17,IN,25,Male,Bronze,Organic
1971,2023-06-27,IN,19,Male,Bronze,Organic
1972,2023-10-06,UK,47,Female,Bronze,Paid Search
1973,2023-01-17,UK,46,Male,Bronze,Organic
1974,2022-01-09,UK,25,Male,Silver,Paid Search
1975,2022-09-05,BR,46,Male,Gold,Organic
1976,2021-02-24,IN,23,Other,Bronze,Paid Search
1977,2023-10-18,AU,43,Male,Bronze,Paid Search
1978,2022-01-10,AU,25,Male,Bronze,Social
1979,2021-03-04,US,35,Male,Bronze,Social
1980,2023-05-20,BR,34,Male,Gold,Email
1981,2022-12-22,IN,18,Female,Bronze,Organic
1982,2022-11-13,AU,32,Male,Bronze,Social
1983,2021-03-01,BR,34,Female,Bronze,Paid Search
1984,2023-04-03,IN,23,Male,Silver,Paid Search
1985,2022-11-29,US,30,Female,Bronze,Organic
1986,2023-05-20,DE,46,Female,Bronze,Organic
1987,2023-06-25,IN,34,Male,Bronze,Referral
1988,2021-08-21,DE,30,Male,Bronze,Social
1989,2021-08-19,IN,21,Female,Gold,Email
1990,2023-10-09,IN,27,Female,Gold,Email
1991,2022-08-05,IN,34,Other,Gold,Paid Search
1992,2022-04-25,CA,32,Male,Bronze,Paid Search
1993,2021-11-11,UK,25,Female,Bronze,Paid Search
1994,2022-12-01,DE,28,Female,Silver,Organic
1995,2023-04-06,CA,26,Female,Silver,Organic
1996,2021-01-03,CA,50,Female,Bronze,Social
1997,2022-08-29,IN,49,Female,Bronze,Email
1998,2023-12-24,US,35,Male,Bronze,Paid Search
1999,2021-11-04,IN,39,Male,Silver,Organic
2000,2021-11-04,UK,50,Male,Bronze,Paid Search
