transaction_id,timestamp,customer_id,product_id,quantity,discount_applied,gross_revenue,campaign_id,refund_flag
1155,2022-07-09 00:00:53,44300,1568.0,1,0.05,31.56,7,0
1156,2023-03-17 15:04:11,98890,528.0,1,0.05,145.1,0,0
1157,2022-12-08 10:37:37,69574,516.0,1,0.0,97.64,23,0
1158,2021-11-23 16:22:45,2504,,1,0.05,,40,0
1159,2021-08-08 08:39:33,83319,1643.0,3,0.05,166.98,3,0
1160,2022-12-29 21:18:12,83013,399.0,1,0.0,87.85,35,0
1161,2021-06-08 06:03:53,90478,290.0,1,0.05,104.47,18,0
1162,2023-12-06 08:35:44,94022,1809.0,1,0.2,77.77,44,0
1163,2021-01-12 03:19:27,64190,1377.0,2,0.0,166.46,24,0
1164,2021-12-06 02:19:52,59824,1360.0,1,0.05,73.13,38,0
1165,2021-03-07 15:35:15,22398,,2,0.1,,5,0
1166,2021-05-01 03:56:54,76912,152.0,1,0.0,53.33,48,0
1167,2022-07-19 16:52:52,1712,373.0,3,0.0,292.5,0,0
1168,2021-10-11 19:14:20,74503,35.0,1,0.1,102.3,32,0
1169,2021-04-21 05:57:14,3555,943.0,2,0.0,156.92,44,0
1170,2023-01-31 08:13:51,17095,533.0,1,0.15,80.04,0,0
1171,2021-10-18 12:17:02,47000,410.0,1,0.1,50.57,11,0
1172,2022-03-21 18:00:24,40717,593.0,1,0.0,115.79,13,0
1173,2023-08-30 02:37:30,75644,,1,0.0,,36,0
1174,2022-10-04 11:32:04,42854,,1,0.15,,35,0
1175,2022-12-17 03:48:04,52498,240.0,1,0.15,43.43,32,0
1176,2023-10-20 18:44:57,38664,97.0,1,0.0,64.51,33,0
1177,2021-02-10 19:10:36,39412,300.0,1,0.1,68.7,31,0
1178,2022-09-06 08:10:17,76917,107.0,1,0.0,29.8,29,0
1179,2021-01-05 12:52:26,22365,100.0,2,0.0,47.7,23,0
1180,2021-11-26 00:55:54,1159,845.0,1,0.05,50.54,44,0
1181,2021-07-01 13:11:54,93866,120.0,1,0.15,111.04,39,0
1182,2021-11-30 09:49:06,20497,342.0,2,0.1,30.49,18,0
1183,2023-02-23 10:18:00,49850,1524.0,1,0.0,23.11,0,0
1184,2023-06-21 21:19:46,68799,1204.0,1,0.0,20.95,18,0
1185,2021-02-05 09:22:10,12417,549.0,1,0.0,26.12,0,0
1186,2022-10-08 12:41:05,8319,576.0,1,0.0,24.65,30,0
1187,2022-04-06 11:20:23,34167,1921.0,1,0.05,66.82,0,0
1188,2022-07-25 13:36:20,86347,185.0,3,0.0,-263.28,0,1
1189,2023-12-17 11:45:48,59679,1096.0,1,0.0,29.11,15,0
1190,2023-03-18 15:00:17,59843,332.0,1,0.0,21.34,30,0
1191,2022-01-15 10:52:35,22918,1350.0,1,0.0,100.74,0,0
1192,2021-12-28 08:23:28,83141,500.0,1,0.0,98.84,0,0
1193,2021-08-20 07:38:33,68275,954.0,1,0.1,74.59,41,0
1194,2021-11-13 17:37:11,87712,1011.0,1,0.0,69.3,37,0
1195,2023-01-10 18:21:43,22759,1670.0,1,0.15,73.87,21,0
1196,2023-09-01 00:04:01,46975,1551.0,1,0.2,16.7,0,0
1197,2023-05-21 23:42:02,61491,,3,0.2,,50,0
1198,2021-11-17 12:40:27,95258,542.0,1,0.1,51.7,42,0
1199,2021-04-15 07:28:28,25692,1499.0,2,0.0,128.92,6,0
1200,2023-06-05 09:57:45,70546,1892.0,1,0.0,8.25,48,0
1201,2023-12-21 01:45:47,66475,1976.0,1,0.0,75.47,27,0
1202,2022-10-17 04:58:31,50686,1182.0,1,0.0,65.95,0,0
1203,2023-06-15 11:49:22,84361,1384.0,1,0.0,166.68,39,0
1204,2023-11-08 09:17:36,71879,565.0,1,0.0,95.03,45,0
1205,2022-11-10 12:05:00,54709,1009.0,1,0.1,7.04,29,0
1206,2023-06-03 23:02:20,27403,1927.0,1,0.05,40.3,0,0
1207,2023-09-25 06:58:23,68473,1418.0,1,0.05,113.2,50,0
1208,2022-03-08 14:00:07,15759,352.0,1,0.1,9.56,0,0
1209,2023-09-09 12:47:06,82416,1115.0,1,0.15,31.02,9,0
1210,2021-02-08 18:14:03,22789,1484.0,1,0.05,83.65,40,0
1211,2023-04-22 10:54:47,50735,1569.0,1,0.0,46.26,24,0
1212,2021-07-10 05:18:16,71025,847.0,1,0.2,36.67,34,0
1213,2022-07-27 07:14:33,63049,692.0,2,0.0,231.22,22,0
1214,2021-03-04 21:13:34,94384,1993.0,1,0.0,46.42,40,0
1215,2021-12-07 19:05:48,76332,274.0,1,0.0,31.96,0,0
1216,2022-08-13 18:06:43,98904,662.0,1,0.0,125.75,17,0
1217,2021-12-13 23:54:44,22998,1639.0,1,0.0,113.29,29,0
1218,2022-09-18 15:03:45,74028,572.0,1,0.0,37.16,0,0
1219,2022-02-19 08:28:18,31852,230.0,1,0.1,85.15,33,0
1220,2021-11-17 08:27:49,84360,693.0,2,0.15,93.81,42,0
1221,2021-08-07 06:26:13,95490,1049.0,1,0.0,148.9,16,0
1222,2021-11-12 23:53:49,60049,948.0,1,0.05,-132.71,39,1
1223,2023-01-19 20:48:43,53197,1329.0,1,0.0,110.08,13,0
1224,2023-09-23 05:10:17,99335,539.0,1,0.0,44.87,47,0
1225,2021-09-21 20:10:03,66258,1702.0,2,0.1,169.04,0,0
1226,2023-11-30 16:36:32,22102,1967.0,1,0.0,23.93,0,0
1227,2021-12-09 16:11:58,99495,1212.0,1,0.0,17.18,29,0
1228,2023-09-12 16:49:34,30491,1119.0,1,0.0,83.74,35,0
1229,2022-04-21 13:32:35,79412,204.0,1,0.0,82.59,0,0
1230,2023-10-29 20:48:13,68303,897.0,1,0.0,50.23,22,0
1231,2023-05-22 19:24:15,61195,134.0,2,0.05,108.64,3,0
1232,2022-08-28 09:25:05,66090,1341.0,1,0.0,108.74,3,0
1233,2023-03-10 11:22:24,97105,1128.0,1,0.0,48.44,7,0
1234,2022-03-02 04:23:44,22831,259.0,2,0.1,105.64,37,0
1235,2022-07-26 14:59:28,9150,,1,0.0,,31,0
1236,2021-05-30 13:57:22,25475,1683.0,1,0.15,93.63,21,0
1237,2021-03-26 18:19:26,86199,582.0,3,0.05,132.1,20,0
1238,2022-05-28 14:50:47,11851,1629.0,3,0.15,75.53,0,0
1239,2021-02-26 11:18:20,70752,833.0,1,0.05,33.51,3,0
1240,2022-09-01 22:24:35,85599,,1,0.0,,4,0
1241,2023-05-15 13:13:48,70472,61.0,2,0.0,171.16,23,0
1242,2021-05-29 15:29:59,98427,930.0,1,0.0,8.97,22,0
1243,2022-11-18 10:32:44,67223,1566.0,1,0.0,18.51,21,0
1244,2022-10-15 23:25:10,68972,,1,0.0,,41,0
1245,2022-04-28 19:06:51,30586,694.0,1,0.0,29.21,36,0
1246,2022-02-09 23:36:28,8155,,2,0.0,,41,0
1247,2023-12-24 14:54:54,76630,1848.0,1,0.0,74.4,16,0
1248,2021-09-06 17:58:18,97630,668.0,3,0.05,380.42,39,0
1249,2022-07-31 19:00:13,4669,439.0,1,0.0,34.84,28,0
1250,2022-03-16 20:17:16,22970,746.0,1,0.15,13.04,0,0
1251,2022-11-11 10:37:46,34800,1095.0,1,0.0,156.37,18,0
1252,2023-02-12 13:47:50,41371,86.0,1,0.05,82.36,15,0
1253,2021-03-14 00:06:24,92075,1320.0,1,0.1,21.21,44,0
1254,2023-10-05 07:56:07,13791,373.0,1,0.0,97.5,29,0
1255,2022-11-06 18:59:39,68976,1903.0,2,0.0,115.36,18,0
1256,2022-07-22 05:53:50,45895,735.0,1,0.0,23.6,17,0
1257,2022-12-10 00:17:01,4016,1757.0,1,0.0,-98.28,43,1
1258,2023-11-20 10:02:50,4319,215.0,1,0.0,111.47,9,0
1259,2023-03-09 04:08:31,52119,1938.0,3,0.0,29.52,31,0
1260,2021-09-02 03:52:27,86391,1814.0,1,0.0,106.97,20,0
1261,2022-01-29 02:23:28,18895,1964.0,1,0.0,80.77,33,0
1262,2023-05-21 13:37:29,4510,16.0,1,0.0,15.92,37,0
1263,2021-04-04 23:54:48,49279,1685.0,1,0.15,73.02,25,0
1264,2022-08-28 05:38:21,65602,1087.0,4,0.15,72.49,7,0
1265,2021-03-06 04:02:22,38612,1396.0,4,0.0,474.04,5,0
1266,2021-07-08 18:18:58,59793,322.0,2,0.0,84.02,48,0
1267,2023-06-16 14:14:30,12032,991.0,1,0.1,27.86,3,0
1268,2022-12-18 22:15:14,26977,,1,0.0,,38,0
1269,2022-07-02 20:48:06,15256,455.0,1,0.0,62.14,37,0
1270,2023-02-25 05:40:35,6417,880.0,1,0.0,63.83,2,0
1271,2022-09-26 06:05:24,94144,,1,0.15,,12,0
1272,2021-07-23 00:15:30,95844,1556.0,1,0.15,14.78,9,0
1273,2021-01-10 09:31:40,42103,1977.0,1,0.15,67.45,4,0
1274,2021-09-01 10:13:05,98650,440.0,1,0.1,78.08,8,0
1275,2021-07-27 10:26:33,49169,,1,0.0,,22,0
1276,2023-07-27 11:48:06,50250,531.0,1,0.1,99.72,39,0
1277,2021-10-12 12:18:32,86333,569.0,2,0.0,30.9,21,0
1278,2022-10-01 20:08:10,10494,,1,0.0,,2,0
1279,2023-02-24 14:24:27,2522,372.0,1,0.2,128.74,22,0
1280,2021-06-16 08:27:42,90937,1671.0,1,0.0,80.72,11,0
1281,2022-02-09 14:03:23,10850,941.0,4,0.0,527.84,13,0
1282,2022-03-01 15:55:25,10572,1751.0,1,0.0,119.52,9,0
1283,2021-09-22 21:53:34,1878,1733.0,1,0.1,20.45,38,0
1284,2023-08-25 08:42:14,8094,445.0,1,0.1,49.45,47,0
1285,2023-08-11 09:41:04,21267,1586.0,1,0.0,14.83,20,0
1286,2023-06-02 05:34:26,44901,587.0,1,0.0,134.4,35,0
1287,2022-01-08 15:09:27,61972,492.0,1,0.0,27.13,49,0
1288,2022-05-16 20:31:31,60274,889.0,4,0.0,449.16,0,0
1289,2023-01-02 02:22:33,83738,138.0,1,0.0,33.36,5,0
1290,2023-04-13 13:08:47,25511,,1,0.0,,42,0
1291,2023-03-28 15:25:52,56142,1910.0,1,0.1,14.57,48,0
1292,2023-05-20 22:05:05,8221,645.0,2,0.0,265.44,19,0
1293,2021-01-23 18:49:05,52106,892.0,3,0.0,176.31,39,0
1294,2023-02-05 20:05:51,74981,875.0,2,0.0,230.74,23,0
1295,2022-07-18 14:45:28,32243,1712.0,1,0.1,68.49,17,0
1296,2022-06-19 07:17:14,98010,1565.0,1,0.0,49.38,14,0
1297,2023-04-30 22:50:30,19178,1318.0,1,0.0,40.65,23,0
1298,2023-03-21 21:31:56,61225,,1,0.0,,50,0
1299,2022-11-02 14:29:23,94350,1398.0,1,0.15,60.87,23,0
1300,2021-05-02 12:07:48,73413,1262.0,2,0.0,87.68,0,0
1301,2022-06-30 08:28:14,79237,1128.0,1,0.0,48.44,0,0
1302,2023-02-06 20:41:53,84781,122.0,2,0.05,234.99,0,0
1303,2022-08-18 16:36:46,74708,1914.0,2,0.0,58.28,0,0
1304,2023-06-24 02:39:26,5438,620.0,1,0.15,72.79,43,0
1305,2021-08-26 08:01:19,8887,721.0,1,0.0,36.51,28,0
1306,2022-05-19 02:54:55,28554,1394.0,4,0.0,350.48,1,0
1307,2022-02-04 05:07:12,47150,1433.0,2,0.0,114.64,23,0
1308,2022-11-12 22:29:29,68282,,1,0.0,,0,0
1309,2021-02-03 14:07:02,10192,531.0,1,0.1,99.72,16,0
1310,2023-07-14 21:18:36,67292,1529.0,3,0.1,135.54,47,0
1311,2022-02-20 21:14:02,81520,397.0,1,0.0,83.55,39,0
1312,2022-01-25 02:48:45,16895,715.0,3,0.0,48.84,35,0
1313,2023-04-22 07:06:28,8810,578.0,2,0.05,42.88,39,0
1314,2022-04-01 15:29:32,37173,1041.0,1,0.1,159.91,44,0
1315,2022-02-19 21:10:25,61930,1791.0,1,0.0,15.1,0,0
1316,2023-01-18 14:51:18,96657,1733.0,2,0.15,38.62,1,0
1317,2021-12-06 22:13:58,19280,,1,0.0,,50,0
1318,2021-05-01 18:38:12,32261,911.0,3,0.0,160.2,34,0
1319,2022-11-13 20:57:17,98678,975.0,3,0.1,-209.41,5,1
1320,2021-10-29 05:32:33,20093,1220.0,1,0.0,61.33,0,0
1321,2021-11-08 19:26:13,27708,581.0,1,0.0,230.07,0,0
1322,2021-08-09 20:00:39,26166,,1,0.0,,39,0
1323,2022-04-15 00:06:30,90556,1669.0,1,0.0,12.72,28,0
1324,2023-04-17 17:07:58,53497,1056.0,1,0.0,61.56,0,0
1325,2022-09-23 19:19:40,29629,530.0,1,0.2,6.22,45,0
1326,2021-09-29 20:24:33,28251,397.0,3,0.0,250.65,34,0
1327,2021-02-02 00:48:51,20427,731.0,2,0.0,85.44,49,0
1328,2021-08-21 23:17:42,5756,1964.0,1,0.15,68.65,8,0
1329,2022-12-22 22:53:19,68381,,4,0.2,,40,0
1330,2023-08-05 14:40:24,36995,383.0,3,0.1,352.13,0,0
1331,2021-06-20 13:17:51,81390,813.0,1,0.0,12.01,49,0
1332,2023-03-07 04:01:59,24663,1461.0,1,0.0,33.49,38,0
1333,2022-07-22 10:54:14,83050,1119.0,1,0.0,83.74,38,0
1334,2023-05-22 07:12:27,20587,1148.0,1,0.0,19.18,23,0
1335,2022-12-06 08:23:52,51696,1425.0,1,0.0,79.62,12,0
1336,2023-12-11 06:36:30,71668,150.0,1,0.1,56.46,24,0
1337,2023-12-22 21:04:43,30258,471.0,1,0.15,53.93,0,0
1338,2023-11-22 11:56:30,3075,946.0,1,0.2,140.74,49,0
1339,2022-02-07 20:50:10,54377,,1,0.0,,23,0
1340,2021-05-25 10:03:34,4382,1318.0,1,0.0,40.65,17,0
1341,2023-10-02 01:38:25,53615,1307.0,1,0.05,61.07,6,0
1342,2023-04-11 20:43:38,1122,112.0,1,0.05,84.08,49,0
1343,2022-05-15 00:48:06,73524,1963.0,1,0.05,183.68,28,0
1344,2021-10-09 02:30:08,69477,1327.0,1,0.0,48.49,19,0
1345,2022-01-30 00:47:16,42807,1349.0,1,0.1,58.04,49,0
1346,2022-01-12 11:11:26,36761,393.0,2,0.1,94.23,9,0
1347,2021-11-19 07:30:09,66654,513.0,1,0.0,17.48,23,0
1348,2021-07-08 01:51:56,6215,1528.0,2,0.0,149.38,8,0
1349,2021-12-04 09:17:34,15037,,1,0.0,,30,0
1350,2021-04-14 11:14:34,25255,66.0,1,0.0,54.05,5,0
1351,2021-02-19 21:18:25,85226,19.0,1,0.15,108.84,12,0
1352,2023-07-02 10:29:06,21592,1322.0,1,0.0,16.98,13,0
1353,2023-01-09 14:54:03,12995,1396.0,1,0.15,100.73,5,0
1354,2021-11-27 09:38:23,50074,1.0,3,0.15,36.18,34,0
1355,2021-04-01 03:15:14,24486,,1,0.0,,39,0
1356,2021-07-17 19:20:56,83110,1832.0,1,0.05,50.75,0,0
1357,2023-12-27 12:03:05,30582,1056.0,1,0.0,61.56,17,0
1358,2021-05-12 00:51:09,60718,336.0,1,0.0,117.63,14,0
1359,2022-08-07 14:53:13,43830,971.0,1,0.1,182.3,43,0
1360,2021-10-29 04:48:26,7434,314.0,1,0.0,49.33,48,0
1361,2022-08-01 00:35:14,8158,1279.0,1,0.0,9.81,0,0
1362,2023-06-04 13:16:52,26145,86.0,3,0.0,260.07,40,0
1363,2023-11-29 02:07:28,67625,794.0,1,0.0,177.74,25,0
1364,2021-12-11 23:25:02,3522,606.0,1,0.2,126.42,0,0
1365,2022-07-04 12:02:12,35605,660.0,3,0.0,123.15,29,0
1366,2022-10-12 02:28:48,9907,1323.0,1,0.0,76.45,7,0
1367,2022-08-24 21:01:11,71968,1990.0,1,0.0,80.41,6,0
1368,2021-02-24 14:01:17,25945,977.0,1,0.0,42.76,27,0
1369,2023-06-21 16:18:31,85020,1420.0,1,0.0,128.96,8,0
1370,2023-09-02 15:11:03,85970,1707.0,1,0.1,-62.6,21,1
1371,2022-09-01 14:12:33,87232,652.0,3,0.0,26.88,4,0
1372,2023-04-23 17:23:09,82573,,1,0.0,,32,0
1373,2021-01-18 11:16:57,67665,365.0,1,0.0,152.37,0,0
1374,2021-04-08 14:29:38,85473,1665.0,3,0.15,179.11,3,0
1375,2022-06-23 21:26:47,29956,343.0,1,0.1,157.89,16,0
1376,2021-08-10 18:21:31,45858,436.0,1,0.0,132.4,13,0
1377,2022-01-15 21:46:10,88772,,1,0.0,,33,1
1378,2022-01-29 12:28:39,63392,1539.0,1,0.0,118.35,43,0
1379,2021-08-08 14:39:18,86003,927.0,1,0.0,13.9,14,0
1380,2021-06-30 02:06:44,16876,900.0,1,0.0,106.95,7,0
1381,2022-05-25 17:53:35,11765,,1,0.0,,13,0
1382,2023-08-28 21:58:34,53444,788.0,3,0.15,145.43,19,0
1383,2022-11-07 12:16:02,65927,554.0,1,0.0,97.97,9,0
1384,2022-08-31 16:03:43,41349,1166.0,1,0.0,77.63,16,0
1385,2023-09-20 12:23:56,63334,1785.0,1,0.0,70.22,44,0
1386,2022-09-28 14:12:23,34006,1406.0,1,0.0,15.22,24,0
1387,2023-10-25 11:37:40,73976,146.0,1,0.0,10.81,43,0
1388,2022-05-17 21:20:14,11655,1259.0,2,0.0,203.28,27,0
1389,2021-11-02 13:07:44,27079,734.0,1,0.15,31.75,44,0
1390,2022-12-27 15:01:50,75460,990.0,1,0.0,54.26,9,0
1391,2021-10-05 23:19:30,80438,635.0,3,0.0,103.17,0,0
1392,2023-03-21 15:37:26,75864,37.0,1,0.1,54.69,3,0
1393,2022-08-06 06:54:19,89655,,1,0.2,,0,0
1394,2021-01-24 16:25:24,2928,1573.0,1,0.1,67.92,0,0
1395,2023-04-01 21:51:20,69017,393.0,2,0.15,89.0,14,0
1396,2022-06-10 07:43:28,29831,1530.0,1,0.05,95.18,41,0
1397,2022-09-03 23:55:56,77231,676.0,1,0.05,11.92,4,0
1398,2022-05-26 07:47:16,17199,341.0,1,0.0,111.82,19,0
1399,2021-04-30 19:45:28,81511,885.0,1,0.0,116.65,49,0
1400,2023-08-11 15:48:55,88997,702.0,3,0.0,46.68,8,0
1401,2021-06-07 08:44:59,71690,1053.0,1,0.0,17.25,44,0
1402,2021-07-29 05:18:45,27761,285.0,4,0.0,788.72,0,0
1403,2023-10-14 08:04:27,53919,747.0,1,0.0,41.36,0,0
1404,2022-06-12 07:01:01,15345,20.0,1,0.05,117.01,10,0
1405,2023-02-11 17:27:23,37329,1043.0,1,0.0,9.73,27,0
1406,2022-05-12 00:04:46,98363,752.0,2,0.05,91.39,19,0
1407,2022-12-25 14:32:53,64452,,2,0.15,,29,0
1408,2021-11-05 16:17:36,46781,108.0,1,0.05,18.71,5,0
1409,2021-12-29 19:01:31,42882,,1,0.0,,42,0
1410,2022-08-17 19:10:15,57474,267.0,2,0.0,-87.68,16,1
1411,2022-05-25 16:00:21,40264,293.0,1,0.05,30.31,10,0
1412,2021-01-13 14:51:33,51879,1048.0,1,0.0,81.23,7,0
1413,2023-12-02 14:00:15,51936,,1,0.1,,48,0
1414,2022-07-20 17:08:26,47425,,1,0.0,,20,0
1415,2022-12-10 16:14:31,66474,1908.0,1,0.0,50.05,13,0
1416,2021-12-23 20:38:07,12666,92.0,1,0.0,55.34,5,0
1417,2022-10-04 00:03:47,35814,1800.0,1,0.1,37.2,33,0
1418,2021-05-29 14:07:56,86811,916.0,1,0.0,44.49,32,0
1419,2021-06-29 18:03:55,34658,,2,0.0,,1,0
1420,2021-04-23 17:42:00,8590,,1,0.0,,17,0
1421,2022-05-12 06:53:47,38717,11.0,1,0.2,62.17,31,0
1422,2022-08-27 20:58:51,12705,452.0,2,0.0,172.58,45,0
1423,2022-10-04 20:28:40,46573,344.0,1,0.05,65.13,45,0
1424,2021-01-20 18:32:27,41195,1902.0,1,0.0,119.09,14,0
1425,2021-10-25 22:31:40,61534,1240.0,1,0.15,110.02,46,0
1426,2023-08-16 02:00:21,50372,1755.0,1,0.0,159.8,49,0
1427,2022-06-02 06:47:15,86768,159.0,2,0.0,40.78,1,0
1428,2023-03-22 10:32:48,1622,,2,0.0,,45,0
1429,2021-02-23 21:19:37,89586,315.0,4,0.0,306.24,15,0
1430,2022-02-01 21:01:49,42036,630.0,1,0.0,47.27,0,0
1431,2023-01-23 04:58:32,80833,,1,0.1,,0,0
1432,2023-11-09 10:01:26,49249,1796.0,1,0.0,103.48,49,0
1433,2023-11-02 12:42:50,56636,,3,0.0,,3,0
1434,2023-10-19 20:48:42,5601,1777.0,2,0.0,483.56,32,0
1435,2021-03-19 17:20:30,15764,127.0,2,0.0,232.36,28,0
1436,2021-08-22 06:30:17,44528,13.0,2,0.0,123.62,0,0
1437,2023-05-08 22:14:38,6910,1715.0,3,0.2,172.56,5,0
1438,2023-04-14 05:09:10,40614,1166.0,1,0.0,77.63,40,0
1439,2021-07-09 06:41:42,45049,280.0,1,0.0,15.96,49,0
1440,2021-07-01 22:35:03,17749,1401.0,1,0.05,22.22,19,0
1441,2021-12-14 21:30:24,17379,69.0,1,0.0,97.71,39,0
1442,2022-09-08 18:39:26,6281,,1,0.0,,0,0
1443,2021-02-15 20:37:43,9852,743.0,1,0.0,81.51,0,0
1444,2022-04-08 09:33:31,57362,1823.0,2,0.1,31.54,19,0
1445,2021-04-04 21:16:16,98413,1311.0,1,0.0,36.39,43,0
1446,2023-01-07 03:51:16,28741,,1,0.2,,48,0
1447,2021-12-17 03:50:49,85913,1002.0,1,0.2,70.22,45,0
1448,2022-04-02 10:14:44,20708,1870.0,1,0.0,55.29,18,0
1449,2021-11-06 08:43:32,83494,448.0,4,0.05,223.59,2,0
1450,2021-10-04 10:56:30,7156,1209.0,1,0.0,14.72,15,0
1451,2023-01-02 10:19:03,77830,,1,0.0,,50,0
1452,2023-12-28 00:35:58,11459,1648.0,2,0.0,126.06,0,0
1453,2021-11-29 14:34:02,56453,486.0,2,0.05,163.17,38,0
1454,2022-03-20 19:52:50,95861,530.0,2,0.0,15.56,3,0
1455,2021-08-05 09:17:13,75246,108.0,1,0.05,18.71,14,0
1456,2023-11-10 19:58:06,19852,1924.0,1,0.15,38.49,21,0
1457,2023-11-19 15:40:30,95535,144.0,1,0.0,53.71,0,0
1458,2022-02-26 05:33:39,14963,447.0,1,0.15,70.6,44,0
1459,2022-08-22 05:46:53,6173,1512.0,1,0.1,113.03,18,0
1460,2022-02-19 01:21:26,18125,1958.0,1,0.0,24.85,31,0
1461,2023-08-08 12:39:28,53986,,1,0.0,,10,0
1462,2022-04-29 20:19:31,26006,1656.0,1,0.1,26.3,24,0
1463,2021-02-16 05:02:34,14156,10.0,1,0.0,84.11,34,0
1464,2021-10-26 18:19:41,18093,1954.0,1,0.0,49.5,12,0
1465,2021-11-05 05:18:02,2287,1145.0,1,0.0,52.22,5,0
1466,2022-11-09 02:12:23,29836,499.0,1,0.05,85.21,0,0
1467,2021-08-14 13:15:04,62585,1255.0,1,0.05,170.58,16,0
1468,2022-09-27 15:11:31,54665,659.0,1,0.0,5.73,28,0
1469,2021-11-28 13:49:34,98194,579.0,1,0.2,19.54,0,0
1470,2023-03-16 19:55:09,70113,1559.0,1,0.05,20.61,0,0
1471,2021-03-26 13:37:00,56180,407.0,1,0.0,78.51,8,0
1472,2023-11-27 12:47:25,82955,,1,0.0,,21,0
1473,2021-02-21 19:59:04,43994,1920.0,1,0.0,17.14,29,0
1474,2022-07-25 18:25:42,32481,32.0,3,0.05,178.47,0,0
1475,2023-02-16 08:51:47,10613,1140.0,1,0.05,100.64,15,0
1476,2021-07-16 14:10:43,23630,1706.0,1,0.1,141.55,6,0
1477,2021-05-11 22:19:54,33322,434.0,1,0.05,80.03,2,0
1478,2021-08-12 05:07:57,38200,790.0,1,0.1,129.71,24,0
1479,2021-02-04 06:45:36,19218,221.0,1,0.15,35.97,5,0
1480,2022-09-08 20:52:19,76944,590.0,1,0.0,38.8,36,0
1481,2022-07-22 21:01:19,12365,837.0,1,0.15,85.9,8,0
1482,2021-03-16 12:00:44,67837,1427.0,1,0.1,12.37,2,0
1483,2023-04-16 18:16:34,68359,1659.0,1,0.1,20.65,40,0
1484,2022-06-29 09:47:25,92728,685.0,2,0.0,146.94,0,0
1485,2022-12-16 16:07:36,88097,1975.0,1,0.05,52.7,44,0
1486,2021-12-01 18:34:21,67614,1467.0,1,0.0,64.8,24,0
1487,2021-01-20 18:12:37,9207,1576.0,1,0.05,30.19,0,0
1488,2023-02-21 07:38:18,44483,81.0,1,0.0,37.83,16,0
1489,2021-01-22 18:54:36,51778,273.0,1,0.0,43.07,24,0
1490,2022-08-28 15:06:33,16429,162.0,1,0.0,37.11,27,0
1491,2022-08-24 01:51:28,89155,1794.0,2,0.1,138.19,4,0
1492,2023-06-22 09:36:01,14103,83.0,1,0.0,43.62,40,0
1493,2022-12-30 19:52:04,47664,1789.0,1,0.0,77.29,41,0
1494,2023-09-14 19:40:48,80904,,3,0.0,,4,0
1495,2022-07-22 20:09:58,69836,1816.0,1,0.1,75.5,1,0
1496,2022-03-17 02:38:55,83864,1068.0,1,0.0,30.27,41,0
1497,2021-12-10 07:33:57,13377,1269.0,1,0.1,33.55,37,0
1498,2022-12-12 14:48:26,68618,326.0,2,0.2,19.52,14,0
1499,2022-04-10 19:24:01,89417,725.0,1,0.0,40.75,25,0
1500,2022-12-23 06:17:42,41338,325.0,1,0.05,221.52,3,0
1501,2022-10-23 00:19:40,90512,1730.0,1,0.0,60.55,0,0
1502,2021-07-17 09:28:25,49462,3.0,1,0.0,165.46,8,0
1503,2022-01-19 13:11:06,54679,136.0,1,0.05,50.05,27,0
1504,2023-12-20 21:24:54,62717,489.0,1,0.0,28.0,28,0
1505,2023-03-05 07:59:58,92056,438.0,1,0.0,86.44,42,0
1506,2023-09-30 13:35:33,14040,918.0,2,0.0,46.06,18,0
1507,2023-06-22 09:43:52,71043,1118.0,1,0.0,15.27,17,0
1508,2023-12-03 16:33:24,67442,408.0,1,0.0,14.64,50,0
1509,2021-04-14 18:13:42,88817,23.0,1,0.0,59.39,11,0
1510,2023-03-03 06:17:35,28154,468.0,1,0.0,97.5,49,0
1511,2023-12-09 08:16:46,99593,74.0,1,0.0,-19.19,7,1
1512,2022-11-02 04:10:56,88192,1168.0,1,0.0,32.52,29,0
1513,2023-03-11 14:40:15,39827,787.0,1,0.0,12.89,10,0
1514,2021-06-08 18:05:20,6948,,1,0.05,,5,0
1515,2022-09-23 06:09:13,91744,1176.0,1,0.0,110.37,30,0
1516,2021-02-15 16:36:51,12526,1241.0,3,0.05,431.52,7,0
1517,2023-10-09 01:30:15,53032,646.0,2,0.0,243.82,21,0
1518,2021-10-30 12:00:23,44898,144.0,1,0.0,53.71,24,0
1519,2022-06-19 06:12:24,59700,542.0,1,0.15,48.82,39,0
1520,2021-06-21 17:40:29,55274,1322.0,2,0.0,33.96,26,0
1521,2022-06-29 14:33:10,46901,,1,0.0,,25,0
1522,2021-04-27 18:45:40,2865,1477.0,1,0.0,-56.55,48,1
1523,2023-05-30 08:12:27,73765,1157.0,1,0.0,13.42,47,0
1524,2022-10-25 06:40:19,19997,633.0,2,0.0,344.26,49,0
1525,2021-12-23 08:57:16,29334,1674.0,1,0.0,41.07,10,0
1526,2022-11-20 15:15:12,82524,1211.0,2,0.0,135.9,19,0
1527,2021-12-14 22:19:06,34802,1532.0,2,0.0,31.62,0,0
1528,2023-07-13 21:33:26,79412,95.0,2,0.05,167.12,36,0
1529,2023-06-24 11:58:34,56604,357.0,1,0.05,61.55,0,0
1530,2023-10-29 09:10:59,80943,1841.0,2,0.0,153.98,36,0
1531,2023-06-29 20:21:50,12754,1345.0,2,0.0,54.06,34,0
1532,2022-12-02 23:48:15,24785,1105.0,2,0.2,78.19,0,0
1533,2021-07-29 09:37:51,94196,1892.0,1,0.0,8.25,6,0
